Component 1,Component 2,Fare
-1.5545698692793037,1.904857976654463,16.1
-2.9881129417556114,1.0563920619870346,17.8
-0.8095807083168405,2.3677437622138444,17.8
-2.9881129417556114,1.0563920619870346,17.8
-3.5044889303085998,0.6792504242864307,16.1
-2.6944780461437876,1.1811394779684647,16.1
-3.6724637444654755,0.4888106748964056,18.4
-3.140562719123855,0.8801297067018697,16.1
-3.4189864126448044,0.7223061519887636,16.1
-2.8127168942864493,1.1191191222501176,17.4
-3.4183770796604382,0.7096669343663287,14.1
-3.376576173628284,0.7757080512768689,16.1
-3.800308431008529,0.4130156180544939,13.5
-2.894254850506293,1.0459836418543498,13.8
-2.607387458501579,1.2918579226051405,14.3
-2.894254850506293,1.0459836418543498,14.0
-2.5178569922457346,1.4009271691659277,16.1
-2.8162408334070226,1.1380468251926885,16.1
-3.376576173628284,0.7757080512768689,16.1
-3.4997928581103754,0.5752632557049451,23.0
-3.8432139688777305,0.39934361034474875,19.3
-3.659080088088905,0.6361398114415574,16.1
-3.8432139688777305,0.39934361034474875,23.0
-3.0612233320729287,0.9371726351297894,23.0
-1.6620573225701873,1.7923332332253594,16.1
-2.1849631211590053,1.4042444334998578,23.0
-2.7955709256357406,1.04686122676557,16.1
-2.272577653956459,1.3200419861176513,23.0
-3.7129370678563993,0.5142814477344921,21.8
-1.6070919917495785,1.8167170342044747,16.1
-1.6228503135448837,1.765075698553109,21.8
-3.7368488620760756,0.6123273135673296,19.3
-5.180768244277556,-0.21375343135748257,19.3
-4.930774144380157,-0.12442758284982404,19.3
-2.7441229182399662,1.0997786971168413,23.0
-2.716947074427572,1.0418883201228626,23.0
-2.7695179961273126,1.1127098128783637,23.0
-3.981686159304519,0.29207342037577594,21.8
-4.409438384389035,0.2326276652261151,21.8
-2.7153045963810354,1.117454602245532,21.8
-2.7153045963810354,1.117454602245532,21.8
-4.655481396842023,0.147404880885894,21.8
-4.292463045341231,0.30646587422997706,23.0
0.6181351822835964,3.293311882794837,23.0
-3.981686159304519,0.29207342037577594,21.8
-6.4442186073195185,-0.913366010494962,21.8
-4.70359262958926,0.054930838463817445,21.8
-3.8841033293727634,0.3904107495519679,21.8
-3.296571022424549,0.8141268987539388,21.8
-4.726044122747499,0.004264784418296546,21.8
-4.655481396842023,0.147404880885894,21.8
-5.451104916173054,-0.4338249519118468,21.8
-4.561470074705638,0.26137093772819947,21.8
-2.7153045963810354,1.117454602245532,21.8
0.5844484213113937,3.2539936676918457,23.0
-1.764105749991855,1.7306905877192054,17.8
-4.162842948779771,0.2501986368315042,20.8
-3.3507604924864904,0.9024802804004395,23.0
-2.5503042220491388,1.1880980840119144,11.4
-3.034642890161227,0.924127489071283,16.1
-0.2541127787240617,2.7262463368433867,11.4
-3.949125218059014,0.5173697283218152,15.0
-2.2183599174595265,1.4993541661150664,14.5
-1.770485816783273,1.7049643011761413,14.5
-1.8237404952074423,1.6801488846359318,14.8
-3.832360028637689,0.5937459007192893,17.4
-4.770514386811604,-0.07799235596584213,16.2
-5.788719109217212,-0.6580132465318993,15.4
-2.173804166684258,1.521975294948312,14.9
-4.781212214995509,0.034941893364650506,17.8
-4.739017556166476,0.23145116389386342,17.8
-3.832360028637689,0.5937459007192893,17.4
-4.861678484705834,0.030881323506972428,19.3
-4.013814080566667,0.3525617551632998,19.3
-4.365073346284166,0.2639328071064657,20.8
-1.6221095045699727,1.7690678396324506,10.4
-2.100711425321605,1.502314644311247,18.3
-1.5742402214576998,1.8835251764963588,16.2
-4.276268041009856,0.30267191427375356,20.8
-1.8180570958871143,1.6628504089799296,17.8
-3.667458415790142,0.7368801852155923,20.8
-3.1548367016050296,1.0857513558774528,20.8
-4.276268041009856,0.30267191427375356,20.8
-3.1548367016050296,1.0857513558774528,20.8
-2.24889999383066,1.4802773727957341,23.0
-2.771580723888322,1.4626036911407048,19.3
-4.767603988069616,0.31148058152554814,19.3
-2.277904429195601,1.3354348372160683,23.0
-1.5327536739624468,1.93082446060798,23.0
-2.9766666622467577,1.0684682838630615,20.8
-4.3078366069604614,0.42942189194850616,17.8
-4.720168061397645,-0.028005561362365296,20.8
-2.2794379250578016,1.3364067531241597,23.0
-2.2293805306033287,1.4302462221489234,23.0
-3.3507604924864904,0.9024802804004395,23.0
-2.776630312112454,1.2272633700113829,23.0
-3.532627043677085,0.7194632335915159,23.0
-3.1420276863172596,0.9906592776247299,23.0
-2.9280252089802525,1.0268966288931065,23.0
-2.7103075358116198,1.1682040483494625,20.8
-4.720168061397645,-0.028005561362365296,20.8
-5.407488238845742,-0.40965558859632134,17.8
-0.590203643596786,2.464418979259227,20.8
0.035583973625382036,-0.21748945576873352,10.1
0.6403703220637125,0.18922098936098633,11.5
0.5573631645582223,0.2150906487875793,12.9
-0.5401814951655933,-0.47073068673828017,19.0
2.745974428632816,1.5798864398902797,19.5
0.4896340924358801,0.029442238318533466,1.7
-1.7019885202770748,-1.2930885758875736,3.6
0.6580236381901076,0.2582213016808251,5.1
1.9748524172743034,1.0377823278724339,41.9
2.439746642498863,1.30749063179177,2.7
1.0046739404763498,0.44430301709555503,17.4
1.863694253896858,1.1743714103030554,47.5
1.863694253896858,1.1743714103030554,49.2
2.3520898682091267,1.4586721481091942,41.1
-0.07931060833307038,-0.23531278071309752,55.2
-0.9784687240190013,-0.6010479362808581,64.3
-0.9784687240190013,-0.6010479362808581,59.2
2.3520898682091267,1.4586721481091942,42.4
-0.08748621583147144,-0.27578374158926966,58.1
2.3520898682091267,1.4586721481091942,42.4
2.0166034121209204,1.056478683655419,13.2
3.1021484584252357,1.8805914700621464,19.7
6.863322770009475,4.461607792460975,30.9
1.8299759829914226,1.0248641199241009,20.2
1.405344353273273,0.7478077108069148,26.9
-1.0117498130530915,-0.9040607911130558,20.2
0.06531172849498265,-0.1364208136414686,2.5
0.06531172849498265,-0.1364208136414686,1.2
1.6125986207568421,0.7899696301659385,39.3
-0.11445401338529106,-0.3051771265850459,42.5
-1.4967785837822107,-1.1802221986822619,41.9
4.742406700431092,2.984881330723501,41.9
-1.0714312424677694,-0.8972028612492359,41.9
-1.194396996112677,-0.9904312523200328,46.4
2.705234053609638,1.6408951302716486,32.3
-0.4519025777710786,-0.5565758891017049,35.9
-2.519014339737627,-1.4044229570726856,40.9
-0.7743241282091503,-0.7668133305832155,50.8
-0.0008557286760646946,-0.263828676785441,22.1
-2.3601047475476284,-1.6403275375643702,24.0
-1.2767845139824319,-1.035810482096102,22.1
1.678381179310013,0.8840656822861226,24.2
-0.2428519034602509,-0.3191130462171644,21.7
-0.3890286644847425,-0.512184269898554,22.8
-2.3601047475476284,-1.6403275375643702,26.0
-1.872825200923258,-1.354601607251789,26.0
1.720233855375642,0.9479234170134662,8.1
0.9449418981397423,0.46163163758438247,24.2
0.026599734771405734,-0.1370366381196548,8.2
-0.8631770103542912,-0.7504273998902498,10.4
0.060876096950508975,-0.19249415679420667,15.3
0.42117254197928505,-0.04252734148379931,8.0
-0.48120367769746647,-0.5362890237284972,7.8
-0.38716236294693396,-0.47554635457293476,9.1
-1.5573745799927645,-1.1916029436407274,10.2
1.6643053814766777,0.8996897276848774,14.7
-1.3819036628693975,-1.121870957473256,10.2
0.7753722715805006,0.25114332532484557,13.4
0.9763451312211638,0.4398184968605495,14.9
-0.8327852132388407,-0.7819274209254458,9.1
-1.1571905710248813,-0.8820580502966585,8.1
0.19668279903078276,-0.1383223777147092,8.2
1.4761626225415962,0.7024349645612301,16.9
-0.48120367769746647,-0.5362890237284972,7.4
-0.09548125884941003,-0.2911023250314508,8.0
-0.13146988532825873,-0.2589757049979451,4.3
1.1992500432458275,0.4771129541644869,4.8
1.4018512517351516,0.707049165173017,5.5
0.9225066515817911,0.3487769134190468,4.5
-0.8172869592487106,-0.6286158814632283,4.1
-1.0437775168541286,-0.8542897395657236,8.3
0.9679953971872012,0.38057193960900354,9.2
-0.9493823297683488,-0.8437814654270301,6.8
0.343522591941596,0.03525287774639279,7.6
-0.7714572940673368,-0.7281025612387718,10.6
0.964143188460332,0.46841135350417723,4.7
0.343522591941596,0.03525287774639279,7.4
-0.969745764758927,-0.8293621921811668,7.4
3.4903169341540723,2.097181327209119,7.4
1.0524083676997635,0.5357118523136225,4.4
-2.090917101784211,-1.1825316581940775,3.8
-0.7281935880029581,-0.5717874922290282,8.1
0.7315755496989585,0.2478177940554195,6.5
0.17298983090058648,-0.11380063710384561,8.0
0.11166029709542093,-0.15198672578983335,4.8
-1.5010758580611119,-1.2191685801798688,5.4
-0.5775164510927291,-0.609161405624636,7.2
1.9028123948354392,0.9404210991308727,6.1
1.8637482996861454,1.0548221784847744,6.3
1.0524083676997635,0.5357118523136225,5.4
4.206277511777531,2.6458447499771727,6.7
-0.4153053729420307,-0.4651828568221748,13.3
-1.2202650279366338,-1.0489134483155484,6.9
-2.572193437840732,-1.5468912717186274,3.8
0.6713655196348607,0.16651486671643728,7.6
1.0030343389003227,0.40474514783637655,8.5
-1.834620930961533,-1.278163741584982,17.4
-1.0240723770805293,-0.8575789792774761,19.0
1.0630712090625867,0.504382831004115,19.5
-1.301090330510876,-0.7881198403007189,19.0
-0.27881942929986997,-0.4217443683558097,19.0
-2.341365264471619,-1.6053200812160258,19.0
-0.4088130594667518,-0.419966127196464,19.0
-1.9940635405251743,-1.4679741574000207,19.5
-1.0046171945866853,-0.7399328412883486,19.0
-1.9940635405251743,-1.4679741574000207,19.0
-1.252774455073192,-0.8963584519308342,19.5
-2.029476852487898,-1.4480505367926733,19.5
-1.8010893853254664,-1.1720874039349511,19.5
-2.4580671943695322,-1.7353827397084798,19.5
0.501550590798372,0.07127814104088524,19.5
-1.9030694193356903,-1.3739881869511903,19.0
-1.7156847150536423,-1.1293333514151176,19.5
0.1259176550711339,-0.21201110669458612,9.7
-1.5154345148853854,-1.1747251818301085,17.4
-2.153181140728182,-1.511219413961692,9.7
0.3698812360764121,-0.014668747032273216,18.4
1.6156839492913277,0.9294259589561513,18.4
-0.23104292614004435,-0.35111146501744916,18.4
2.0904670388764237,1.133329739833859,18.4
-0.682761685779128,-0.6682965889723508,18.4
-0.9221029871068819,-0.7196419188772034,9.2
-1.725540789330184,-1.2970792450943027,13.7
0.8819152978018598,0.3656590060531211,9.2
-0.5516277746744469,-0.48280690861430714,17.4
1.626904458764324,0.8285447916125019,17.4
-0.5516277746744469,-0.48280690861430714,17.4
-1.068003763227437,-0.8599485463149111,12.7
-0.257992879062623,-0.35805949263287723,12.7
-1.2359785773843097,-1.0503882957049362,18.4
-0.7040775520426895,-0.6590692638994724,9.2
-0.9825012455636394,-0.8168928186125788,8.3
-0.3762317272052847,-0.42007984835122425,17.4
-0.9818919125792743,-0.8295320362350129,13.6
-0.9400910065471197,-0.7634909193244731,16.1
-1.3638232639273635,-1.1261833525468479,13.1
-0.45776968342512747,-0.4932153287469932,13.4
-0.1709022914204133,-0.24734104799620252,13.8
-0.45776968342512747,-0.4932153287469932,13.5
-0.08137182516457003,-0.13827180143541498,16.1
-0.3797556663258592,-0.40115214540865335,16.1
-0.9400910065471197,-0.7634909193244731,16.1
-1.0633076910292123,-0.9639357148963968,19.5
-1.4067288017965662,-1.1398553602565933,17.4
-1.22259492100774,-0.9030591591597851,16.1
-1.4067288017965662,-1.1398553602565933,23.0
-0.6247381649917653,-0.6020263354715522,19.5
0.7744278445109765,0.25313426262401745,13.7
0.25152204592216054,-0.1349545371014835,19.5
-0.3590857585545731,-0.492337743835772,9.2
0.16390751312470472,-0.2191569844836905,19.5
-1.2764519007752344,-1.0249175228668492,19.0
0.829393175331586,0.27751806360313164,16.1
0.8136348535362807,0.2258767279517668,19.0
-1.3003636949949113,-0.9268716570340119,17.4
-2.74428307719639,-1.752952401958824,17.4
-2.494288977298991,-1.663626553451166,17.4
-0.30763775115880304,-0.43942027348450013,19.5
-0.2804619073464066,-0.49731065047847944,19.5
-0.33303282904614767,-0.4264891577229785,19.5
-1.5452009922233543,-1.247125550225566,19.0
-1.972953217307867,-1.3065713053752264,19.0
-0.27881942929986997,-0.4217443683558097,19.0
-0.27881942929986997,-0.4217443683558097,19.0
-2.2189962297608594,-1.3917940897154473,19.0
-1.8559778782600633,-1.2327330963713654,19.5
3.0546203493647615,1.7541129121934942,19.5
-1.5452009922233543,-1.247125550225566,19.0
-4.007733440238355,-2.4525649810963044,19.0
-2.267107462508094,-1.4842681321375248,19.0
-1.4476181622915982,-1.1487882210493743,19.0
-0.8600858553433861,-0.7250720718474032,19.0
-2.289558955666332,-1.5349341861830452,19.0
-2.2189962297608594,-1.3917940897154473,19.0
-3.0146197490918842,-1.973023922513189,19.0
-2.1249849076244685,-1.2778280328731428,19.0
-0.27881942929986997,-0.4217443683558097,19.0
3.0209335883925585,1.714794697090503,19.5
0.6723794170893086,0.19149161711786367,17.4
-1.7263577816986053,-1.2890003337698386,19.0
-0.9142753254053247,-0.6367186902009029,19.5
-0.11381905496797433,-0.3511008865894277,9.4
-0.5981577230800627,-0.6150714815300593,9.2
2.182372388357102,1.1870473662420455,9.4
-1.5126400509778488,-1.0218292422795265,13.2
0.21812524962163699,-0.03984480448627522,12.9
0.6659993502978916,0.16576533057479959,12.9
0.612744671873722,0.14094991403458984,14.3
-1.3958748615565264,-0.9454530698820524,16.7
-2.3340292197304384,-1.6171913265671847,15.7
-3.3522339421360448,-2.1972122171332416,14.9
0.26268100039690817,-0.017223675653030044,14.4
-2.344727047914344,-1.5042570772366926,17.4
-2.3025323890853113,-1.3077478067074781,17.4
-1.3958748615565264,-0.9454530698820524,16.7
-2.4251933176246667,-1.5083176470943696,17.5
-1.5773289134855013,-1.1866372154380425,17.5
-1.9285881792029984,-1.2752661634948765,19.0
0.8143756625111923,0.2298688690311079,8.2
0.3357737417595594,-0.036884326290095026,16.2
0.8622449456234648,0.34432620589501683,14.1
-1.8397828739286903,-1.2365270563275887,19.5
0.6184280711940495,0.12365143837858791,15.6
-1.2309732487089775,-0.8023187853857502,19.0
-0.7183515345238652,-0.453447614723889,19.0
-1.8397828739286903,-1.2365270563275887,19.0
-0.7183515345238652,-0.453447614723889,19.0
0.1875851732505013,-0.058921597805607566,19.5
-0.3350955568071587,-0.07659527946063834,17.4
-2.331118820988452,-1.2277183890757937,17.4
0.15858073788556287,-0.20376413338527347,19.5
0.9037314931187158,0.39162549000663777,19.5
-0.5401814951655933,-0.47073068673828017,19.0
-1.8713514398792976,-1.1097770786528358,17.4
-2.283682894316479,-1.5672045319637076,19.0
0.15704724202336195,-0.20279221747718257,19.5
0.20710463647783517,-0.10895274845241804,19.5
-0.9142753254053247,-0.6367186902009029,19.5
-0.34014514503129023,-0.31193560058995856,19.5
-1.0961418765959234,-0.8197357370098263,19.5
-0.7055425192360941,-0.5485396929766119,19.5
-0.4915400418990884,-0.5123023417082352,19.5
-0.2738223687304564,-0.37099492225187997,19.0
-2.283682894316479,-1.5672045319637076,19.0
-2.9710030717645775,-1.948854559197663,17.4
1.8462815234843781,0.925220008657885,19.0
-0.9706439825334723,0.44816217350684245,9.0
-0.36585763409514177,0.8548726186365618,7.4
-0.4488647916006317,0.8807422780631551,6.6
-1.5464094513244473,0.1949209425372957,3.9
1.7397464724739615,2.245538069165855,6.3
-0.5165938637229736,0.6950938675941095,17.6
-2.708216476435929,-0.6274369466119972,18.0
-0.34820431796874624,0.9238729309564012,16.3
1.4335186863400091,1.9731422610673457,17.8
-1.0122681984436754,0.4508716991538859,17.4
1.0103754559620661,1.7221303129309937,11.5
5.857094813850621,5.127259421736551,36.2
0.8237480268325688,1.6905157491996767,18.4
0.3991163971144189,1.4134593400824909,36.2
-0.9409162276638713,0.5292308156341075,16.5
-0.9409162276638713,0.5292308156341075,16.5
-1.249079859619106,0.3465385830584115,25.0
-1.3952566206435961,0.15346735937702155,25.0
0.1930220870869733,1.1427645834400626,16.2
0.3956232955762978,1.3727007944485927,16.2
-0.08372130457706237,1.0144285426946225,16.2
-1.8235149154075656,0.037035747812347454,16.2
-2.0500054730129826,-0.1886381102901476,16.2
-0.03823255897165278,1.04622356888458,6.4
-1.9556102859272042,-0.178129836151454,16.2
-0.04208476769852208,1.1340629827797528,17.2
-0.662705364217258,0.7009045070219684,16.2
-1.9759737209177806,-0.16371056290559086,10.7
2.484088977995218,2.762832956484696,18.1
0.0461804115409091,1.2013634815891985,16.2
-3.0971450579430675,-0.5168800289185014,16.2
-1.7344215441618118,0.0938641370465476,18.4
-0.27465240645989497,0.9134694233309956,18.1
-0.8332381252582669,0.5518509921717304,20.6
-0.8945676590634326,0.5136649034857423,17.2
-1.5837444072515834,0.05649022365093975,10.7
0.896584438676586,1.6060727284064482,16.2
0.8575203435272915,1.7204738077603494,11.9
0.0461804115409091,1.2013634815891985,16.2
3.200049555618678,3.3114963792527483,18.2
-3.5784213939995864,-0.8812396424430516,16.2
-0.3348624365239934,0.8321664959920132,11.5
3.1738759872430045,3.2455196328169897,9.0
-3.1256820328383315,-0.8241420534005147,8.7
-3.1256820328383315,-0.8241420534005147,8.7
-2.673021777399713,-0.6008158185324979,9.0
-2.658458430007608,-0.568053795683895,9.9
-0.7457721443102523,0.573237631436286,8.8
-0.6870842060006883,0.7668274108652381,7.8
4.081531420841205,3.817882825976441,6.6
-0.003193617258530764,1.0703967771119525,18.4
-2.5408361038343537,-0.5102970629869082,13.5
-3.221431787619974,-0.9111694123388311,7.6
-2.4044608601438653,-0.3484508553676813,8.5
-2.3648855338148285,-0.3462366361273621,7.7
-1.230588252190578,0.31273294574105565,7.5
1.793785321629517,2.239326700308265,8.1
-1.2263386732224577,0.3080636879571266,9.2
-2.6643314769540045,-0.640952115151481,11.2
-2.8403495704723367,-0.7140483977595922,10.0
-1.6898845864208147,-0.050225239215012825,9.2
-1.1297879775096176,0.33559994157267187,9.1
-3.5725734272501293,-1.0680761582879532,8.6
-2.8408488871203867,-0.6125121123094065,5.7
-1.7889798811589848,-0.029891853906592734,8.5
-1.7177796789867652,0.004659973182890916,7.0
-1.6958564425813187,-0.02657438835381384,9.0
1.0640938884464322,1.8261073224572153,8.9
-3.1256820328383315,-0.8241420534005147,8.7
-3.6659448048273684,-1.1157980360520916,9.7
-2.0303003332393836,-0.19192735000190017,3.9
0.05684325290373279,1.170034460279691,4.2
-0.5121832652280499,0.7069476634509961,6.2
-2.307318286669732,-0.12246821102514306,3.7
-1.2850473854587239,0.24390726091976614,3.5
-3.3475932206304737,-0.9396684519404495,3.9
-1.4150410156256064,0.24568550207911183,3.9
-3.000291496684027,-0.8023225281244443,4.0
-2.0108451507455403,-0.07428121201277256,4.0
-3.000291496684027,-0.8023225281244443,3.9
-2.2590024112320473,-0.23070682265525846,4.3
-2.1377829933006645,-0.16353709696082033,8.0
-3.1145029722731445,-0.7397345347734886,6.9
1.1344417673472165,1.8164652750775658,8.3
-3.0357048086467535,-0.7823989075170976,5.2
2.475934639224156,2.6934401607880587,6.6
1.7397464724739615,2.245538069165855,6.6
-2.80731734148432,-0.5064357746593755,4.3
-3.4642951505283888,-1.0697311104329041,5.4
-2.7219126712124972,-0.46368172213954195,5.2
-3.2201637589804677,-0.7835984505826634,7.4
-2.145866095939685,-0.19451163755731818,7.3
-0.9940184746418305,0.5879386592361663,7.6
1.1344417673472165,1.8164652750775658,8.5
-0.5046773653604814,0.7369297703164612,4.3
-1.1119973975439847,0.33712623750007975,8.0
-2.9092973754945453,-0.7083365576756143,3.9
-0.9940184746418305,0.5879386592361663,7.5
-3.2201637589804677,-0.7835984505826634,7.5
-3.417354839627754,-1.0480437321084741,7.8
-2.7219126712124972,-0.46368172213954195,4.3
-0.8803103010877201,0.4536405225809898,4.9
-2.5216624710442392,-0.5090735525545327,6.0
-3.1594090968870363,-0.8455677846861157,4.9
-0.6363467200824416,0.6509828822433027,7.1
0.6094559931324743,1.5950775882317278,8.3
-1.2372708822988983,0.3145401642581266,6.0
1.0842390827175685,1.7989813691094352,5.3
-1.6889896419379815,-0.0026449596967747487,8.2
-1.928330943265736,-0.053990289601627786,4.8
-2.7317687454890383,-0.6314276158187272,4.7
-0.12431265835699368,1.0313106353286972,5.9
-1.5578557308333003,0.1828447206612684,4.0
0.62067650260547,1.4941964208880776,4.0
-1.5578557308333003,0.1828447206612684,4.0
-2.0742317193862907,-0.1942969170393353,5.1
-1.2642208352214777,0.3075921366426987,5.0
-2.242206533543164,-0.3847366664293604,6.2
-1.7103055082015435,0.006582365376103423,5.1
-1.9887292017224947,-0.15124118933700276,6.9
-1.382459683364139,0.2455717809243518,4.2
-1.9881198687381294,-0.1638804069594371,4.1
-1.9463189627059743,-0.09783929004889759,4.3
-2.3700512200862174,-0.4605317232712726,4.5
-1.4639976395839815,0.17243630052858278,4.3
-1.1771302475792675,0.41831058127937387,4.0
-1.4639976395839815,0.17243630052858278,4.2
-1.0875997813234242,0.527379827840161,4.0
-1.3859836224847137,0.2644994838669225,4.1
-1.9463189627059743,-0.09783929004889759,4.2
-2.069535647188066,-0.2982840856208213,4.0
-2.4129567579554205,-0.47420373098101753,4.1
-2.2288228771665937,-0.23740752988420946,3.9
-2.4129567579554205,-0.47420373098101753,4.0
-1.6309661211506197,0.06362529380402361,4.9
-0.2318001116478774,0.9187858918995931,4.3
-0.754705910236693,0.5306970921740923,4.3
-1.3653137147134267,0.1733138854398036,4.5
-0.842320443034149,0.4464946447918855,4.2
-2.282679856934088,-0.3592658935912737,3.9
-0.17683478082726786,0.9431696928787076,3.9
-0.19259310262257315,0.8915283572273425,4.1
-2.3065916511537665,-0.26122002775843606,3.9
-3.7505110333552443,-1.0873007726832484,3.8
-3.5005169334578463,-0.9979749241755898,3.8
-1.313865707317657,0.22623135579107587,4.2
-1.2866898635052606,0.16834097879709634,4.3
-1.3392607852050014,0.23916247155259743,4.6
-2.551428948382209,-0.5814739209499898,4.0
-2.9791811734667215,-0.640919676099651,3.8
-1.2850473854587239,0.24390726091976614,3.5
-1.2850473854587239,0.24390726091976614,3.7
-3.22522418591971,-0.7261424604398719,3.8
-2.8622058344189187,-0.5670814670957892,4.1
2.0483923932059076,2.4197645414690685,4.6
-2.551428948382209,-0.5814739209499898,3.9
-5.013961396397208,-1.7869133518207276,3.5
-3.2733354186669494,-0.8186165028619486,3.9
-2.453846118450452,-0.4831365917737983,3.9
-1.8663138115022404,-0.05942044257182731,3.8
-3.2957869118251875,-0.8692825569074701,3.7
-3.22522418591971,-0.7261424604398719,3.8
-4.02084770525074,-1.3073722932376128,3.4
-3.131212863783324,-0.612176403597567,3.4
-1.2850473854587239,0.24390726091976614,3.8
2.0147056322337034,2.3804463263660796,4.4
-0.3338485390695452,0.8571432463934395,1.5
-2.73258573785746,-0.6233487044942624,3.7
-1.920503281564179,0.028932939074672932,4.2
-1.279842434016025,0.3736156019648474,6.6
-1.978099417260074,-0.1280634726728631,6.8
-0.6970189033881361,0.7706716002116788,6.2
-1.9117849754212497,-0.0933419032072095,6.0
-1.279842434016025,0.3736156019648474,6.5
-1.9117849754212497,-0.0933419032072095,5.8
-1.120047011126828,0.31455074268614813,8.4
-1.6043856792389164,0.050580147745516474,5.4
1.176144432198248,1.8526989955176214,7.6
-2.5188680071367027,-0.35617761300395073,11.0
-0.7881027065372165,0.6258068247893006,10.2
-0.3402286058609627,0.8314169598503751,10.2
-0.39348328428513146,0.8066015433101659,3.7
-2.402102817715379,-0.2798014406064765,2.9
-3.340257175889293,-0.9515396972916084,3.1
-4.358461898294899,-1.5315605878576657,3.3
-0.7435469557619453,0.6484279536225457,3.6
-3.350955004073199,-0.8386054479611154,2.8
-3.308760345244166,-0.6420961774319026,2.8
-2.402102817715379,-0.2798014406064765,2.9
-3.4314212737835215,-0.8426660178187936,2.9
-2.5835568696443554,-0.5209855861624666,3.5
-2.934816135361854,-0.6096145342193009,3.5
-0.1918522936476619,0.8955204983066835,10.4
-0.7815891231109288,0.6697491138710242,7.8
-0.6704542143992941,0.6287673029854807,3.4
-0.14398301053538962,1.0099778351705926,4.6
-2.8460108300875433,-0.570875427052013,3.1
-0.3877998849648042,0.7893030676541638,3.7
-2.2372012048678305,-0.13666715611017408,3.7
-1.7245794906827192,0.21220401455168705,3.8
-2.8460108300875433,-0.570875427052013,3.3
-1.7245794906827192,0.21220401455168705,3.8
-0.8186427829083525,0.6067300314699682,4.6
-1.341323512966012,0.5890563498149377,3.7
-3.337346777147303,-0.5620667598002178,3.7
-0.8476472182732907,0.46188749589030226,4.0
-1.6779865595014025,0.03953042599271092,7.2
-0.10249646304013808,1.0572771192822141,5.1
2.000405330498601,2.4513713601175224,6.8
-0.8769435379485713,0.5827216776562896,7.5
1.5099998406272774,2.2276710559683393,8.5
-1.5464094513244473,0.1949209425372957,3.8
-2.8775793960381506,-0.4441254493772599,2.4
-3.2899108504753336,-0.9015529026881316,4.0
-0.8491807141354917,0.4628594117983934,4.0
-0.7991233196810187,0.5566988808231578,4.2
-1.920503281564179,0.028932939074672932,4.3
-1.3463731011901452,0.35371602868561725,4.1
-2.102369832754778,-0.15408410773425088,4.4
-1.711770475394949,0.11711193629896403,4.2
-1.497767998057942,0.15334928756734068,4.1
-1.2800503248893103,0.2946567070236961,3.8
-3.2899108504753336,-0.9015529026881316,3.9
-3.9772310279234304,-1.283202929922087,1.5
0.8400535673255239,1.5908716379334613,3.9
-3.5379487671319576,6.189411111213742,9.4
-4.46223911778275,5.471781615604593,43.7
0.021063136882235656,8.606022379104314,3.5
7.831741437826503,13.946814138057546,7.3
-7.359864028717983,3.6499378136476937,12.0
-2.9863765115865486,6.582701154524593,22.8
7.831741437826503,13.946814138057546,9.6
-1.3671189609708583,7.708906901377901,19.4
-1.3671189609708583,7.708906901377901,19.4
-3.3165963886172807,6.401345195864151,22.8
-1.3671189609708583,7.708906901377901,19.4
-4.784893464368969,5.369583553679418,8.0
-0.8583361425827551,8.050761474874214,14.1
-6.516402143390123,4.198686507019064,19.7
7.053946465336928,13.477544581838039,22.8
0.021063136882235656,8.606022379104314,4.2
-2.9863765115865486,6.582701154524593,22.8
-3.3165963886172807,6.401345195864151,22.8
-3.3165963886172807,6.401345195864151,22.8
-3.3165963886172807,6.401345195864151,22.8
-7.0004264292941185,3.929127730488568,12.0
-7.415560259076052,3.832951351451303,14.3
-3.3165963886172807,6.401345195864151,22.8
-3.3165963886172807,6.401345195864151,22.8
0.625832645570766,9.107715113100733,14.8
-1.3671189609708583,7.708906901377901,22.3
0.021063136882235656,8.606022379104314,2.7
-4.139564882884775,5.749602354155332,10.5
-6.524577750888524,4.158215546142891,17.6
0.625832645570766,9.107715113100733,12.6
-1.3671189609708583,7.708906901377901,22.8
-2.9863765115865486,6.582701154524593,22.8
7.831741437826503,13.946814138057546,9.1
0.625832645570766,9.107715113100733,11.7
-7.456794048463656,3.627493276038495,15.0
-6.8321341686069195,3.990042753275457,22.8
-8.070368281970826,3.2213516525722925,22.8
0.625832645570766,9.107715113100733,13.8
0.625832645570766,9.107715113100733,12.4
-2.1567368493577823,7.137297062883342,12.2
-7.9338701188392635,3.2537770890499,30.6
-1.6946848346259609,7.418880618455665,34.5
-7.508522777524824,3.5367964264829226,36.4
-7.631488531169726,3.443568035412127,27.2
-7.211415663266205,3.6671859571489454,22.9
-3.5379487671319576,6.189411111213742,11.5
-4.46223911778275,5.471781615604593,44.6
0.021063136882235656,8.606022379104314,3.5
7.831741437826503,13.946814138057546,5.2
-7.359864028717983,3.6499378136476937,12.9
-2.9863765115865486,6.582701154524593,24.9
7.831741437826503,13.946814138057546,7.4
-1.3671189609708583,7.708906901377901,21.4
-1.3671189609708583,7.708906901377901,21.4
-3.3165963886172807,6.401345195864151,23.8
-1.3671189609708583,7.708906901377901,21.4
-4.784893464368969,5.369583553679418,10.0
-0.8583361425827551,8.050761474874214,15.8
-6.516402143390123,4.198686507019064,22.3
7.053946465336928,13.477544581838039,24.9
0.021063136882235656,8.606022379104314,5.8
